"ID1","TrainClase1","TrainClase2","TrainClase3","TrainGlobal","TestClase1","TestClase2","TestClase3","TestGlobal","Modelo","Nombre"
"Repeat019",89.3994,90.3918,67.3172,86.1622,87.9888,89.295,64.4028,84.6704,"Multinomial Logistic Regression","MLR 1"
"Repeat020",89.1342,90.3442,67.1724,86.0338,88.3208,89.101,64.492,84.6694,"Multinomial Logistic Regression","MLR 1"
"Repeat021",89.4862,90.1044,67.1634,86.0074,89.0412,89.478,63.2622,84.8698,"Multinomial Logistic Regression","MLR 1"
"Repeat022",89.0484,90.201,68.2252,86.112,88.7408,89.8588,65.1158,85.2978,"Multinomial Logistic Regression","MLR 1"
"Repeat023",89.3112,90.3442,67.4632,86.1362,87.9824,88.9104,64.3494,84.457,"Multinomial Logistic Regression","MLR 1"
"Repeat024",88.7794,90.3442,67.3182,85.9564,88.321,88.9122,63.8146,84.4566,"Multinomial Logistic Regression","MLR 1"
"Repeat025",89.2232,90.2006,66.8674,85.9312,87.644,89.6758,66.2208,85.0878,"Multinomial Logistic Regression","MLR 1"
"Repeat026",89.3112,90.3924,67.169,86.1118,89.3922,88.916,65.0622,84.985,"Multinomial Logistic Regression","MLR 1"
"Repeat027",89.312,90.392,67.92,86.2404,88.7154,89.8754,63.779,85.0912,"Multinomial Logistic Regression","MLR 1"
"Repeat028",89.3112,89.9614,67.0208,85.8532,89.054,89.4798,66.3278,85.388,"Multinomial Logistic Regression","MLR 1"
"Repeat029",88.691,90.2484,67.619,85.9304,89.0414,88.5276,65.6504,84.7724,"Multinomial Logistic Regression","MLR 1"
"Repeat030",89.6646,90.296,68.372,86.3682,87.9886,89.4874,65.0982,84.8856,"Multinomial Logistic Regression","MLR 1"
"Repeat031",88.8674,90.105,68.0734,85.9824,88.6842,88.7162,65.615,84.7664,"Multinomial Logistic Regression","MLR 1"
"Repeat032",89.7536,90.1052,67.3194,86.1114,87.6692,89.2784,65.0266,84.6688,"Multinomial Logistic Regression","MLR 1"
"Repeat033",88.8696,90.5352,67.1692,86.0602,88.703,90.053,65.0626,85.3926,"Multinomial Logistic Regression","MLR 1"
"Repeat034",89.3996,90.1052,67.1666,85.9828,88.327,89.6832,65.6864,85.1934,"Multinomial Logistic Regression","MLR 1"
"Repeat035",88.958,90.392,67.1714,86.0082,88.6906,89.6724,64.492,85.0806,"Multinomial Logistic Regression","MLR 1"
"Repeat036",89.2242,90.2964,67.9164,86.1626,88.3522,89.2948,66.2388,85.0812,"Multinomial Logistic Regression","MLR 1"
"Repeat037",89.134,90.3922,66.8686,86.008,88.6904,89.6796,66.2924,85.3932,"Multinomial Logistic Regression","MLR 1"
"Repeat038",89.1338,90.2006,67.1646,85.9562,88.6968,88.9122,64.9732,84.7686,"Multinomial Logistic Regression","MLR 1"
"Repeat039",89.4892,90.488,67.1724,86.2148,88.6968,89.861,64.492,85.186,"Multinomial Logistic Regression","MLR 1"
"Repeat040",89.1354,90.6302,67.3228,86.214,88.3708,89.8552,64.4922,85.0796,"Multinomial Logistic Regression","MLR 1"
"Repeat041",89.044,90.3916,67.3228,86.0596,89.3858,88.912,63.886,84.772,"Multinomial Logistic Regression","MLR 1"
"Repeat042",89.3974,90.3918,67.6248,86.2138,88.6904,88.9012,63.9394,84.5614,"Multinomial Logistic Regression","MLR 1"
"Repeat043",89.0464,90.2968,67.169,85.9834,88.6842,89.4852,67.4508,85.4946,"Multinomial Logistic Regression","MLR 1"
"Repeat044",89.1356,90.2964,66.5618,85.905,87.995,89.6724,68.0572,85.4878,"Multinomial Logistic Regression","MLR 1"
"Repeat045",89.4868,90.487,67.4698,86.2652,87.2868,90.0512,65.6148,85.08,"Multinomial Logistic Regression","MLR 1"
"Repeat046",89.2232,90.392,66.8638,86.0342,88.346,88.5256,63.8504,84.2652,"Multinomial Logistic Regression","MLR 1"
"Repeat047",89.3986,90.6306,67.7716,86.3678,88.3458,88.718,65.0444,84.5678,"Multinomial Logistic Regression","MLR 1"
"Repeat048",89.2252,90.2968,67.1658,86.0348,88.7218,89.6648,63.9572,84.988,"Multinomial Logistic Regression","MLR 1"
"Repeat049",89.2218,90.6308,67.1688,86.214,88.6716,88.1446,65.7042,84.4662,"Multinomial Logistic Regression","MLR 1"
"Repeat050",88.9552,90.2962,66.5618,85.8536,88.6654,87.9578,66.239,84.4638,"Multinomial Logistic Regression","MLR 1"
"Repeat051",89.221,90.2962,66.4148,85.9046,89.0286,89.8718,68.0928,85.9042,"Multinomial Logistic Regression","MLR 1"
"Repeat052",89.3106,90.2478,67.171,86.0336,87.6064,89.1008,65.0622,84.5626,"Multinomial Logistic Regression","MLR 1"
"Repeat053",89.1344,90.4398,67.4676,86.137,88.3456,89.2876,66.8626,85.1832,"Multinomial Logistic Regression","MLR 1"
"Repeat054",89.2232,90.296,66.8626,85.9822,88.7094,89.4816,65.5794,85.1856,"Multinomial Logistic Regression","MLR 1"
"Repeat055",89.1368,90.4876,67.7728,86.2152,88.3646,88.716,66.2926,84.7818,"Multinomial Logistic Regression","MLR 1"
"Repeat056",89.0462,90.4398,67.1668,86.0598,87.6252,88.5294,66.2924,84.4678,"Multinomial Logistic Regression","MLR 1"
"Repeat057",89.1352,90.0576,67.1646,85.8794,88.0012,89.4762,66.8448,85.1786,"Multinomial Logistic Regression","MLR 1"
"Repeat058",89.3128,90.4396,67.0176,86.1114,86.579,89.2948,65.0268,84.3596,"Multinomial Logistic Regression","MLR 1"
"Repeat059",89.221,90.5832,67.0234,86.1626,88.684,88.9104,65.7578,84.883,"Multinomial Logistic Regression","MLR 1"
"Repeat060",89.1328,90.2964,67.6202,86.0852,88.6594,88.912,65.6148,84.8714,"Multinomial Logistic Regression","MLR 1"
"Repeat061",88.9578,90.487,67.1702,86.0598,88.7092,89.4796,66.8092,85.3898,"Multinomial Logistic Regression","MLR 1"
"Repeat062",89.311,90.4398,67.1668,86.1366,89.0226,88.7198,65.0446,84.774,"Multinomial Logistic Regression","MLR 1"
"Repeat063",89.4878,90.3442,66.2658,85.9822,87.9886,90.249,66.2566,85.4926,"Multinomial Logistic Regression","MLR 1"
"Repeat064",89.3116,90.3442,66.571,85.9828,86.9486,88.7254,66.8804,84.4738,"Multinomial Logistic Regression","MLR 1"
"Repeat065",89.6648,90.1528,66.866,86.034,87.2934,90.0496,66.2924,85.1848,"Multinomial Logistic Regression","MLR 1"
"Repeat066",88.9588,90.2968,67.6168,86.034,90.1192,89.6832,64.4206,85.4988,"Multinomial Logistic Regression","MLR 1"
"Repeat067",89.3104,90.44,67.3184,86.1624,87.619,89.8608,63.7966,84.7624,"Multinomial Logistic Regression","MLR 1"
"Repeat068",89.225,90.0574,66.8672,85.8542,88.3648,89.0916,63.9036,84.5688,"Multinomial Logistic Regression","MLR 1"
"Repeat069",89.4,90.6304,67.1712,86.2654,88.3334,89.1006,65.7042,84.8756,"Multinomial Logistic Regression","MLR 1"
"Repeat070",88.9578,90.44,67.1724,86.0342,88.3396,89.1078,66.8984,85.0796,"Multinomial Logistic Regression","MLR 1"
"Repeat071",89.2216,90.2486,67.1704,86.0084,89.4172,90.0604,65.6686,85.709,"Multinomial Logistic Regression","MLR 1"
"Repeat072",89.1348,90.2488,66.8694,85.931,87.6316,89.3002,66.31,84.885,"Multinomial Logistic Regression","MLR 1"
"Repeat073",89.2226,90.2962,67.3172,86.0598,87.6316,89.1098,64.3852,84.4674,"Multinomial Logistic Regression","MLR 1"
"Repeat074",89.3114,90.4872,67.1758,86.163,88.3332,89.4744,67.54,85.3888,"Multinomial Logistic Regression","MLR 1"
"Repeat075",89.0456,90.4398,67.4686,86.111,88.3522,89.2912,66.2388,85.087,"Multinomial Logistic Regression","MLR 1"
"Repeat076",89.3114,89.9142,66.1186,85.675,87.9764,89.304,66.2926,84.9934,"Multinomial Logistic Regression","MLR 1"
"Repeat077",88.9586,90.3924,66.4114,85.88,89.0728,90.0624,62.638,85.0886,"Multinomial Logistic Regression","MLR 1"
"Repeat078",89.0448,90.3444,68.069,86.1626,89.0474,89.2894,65.6684,85.1814,"Multinomial Logistic Regression","MLR 1"
"Repeat079",89.0442,90.2478,67.471,86.0076,87.6,89.8628,66.2744,85.18,"Multinomial Logistic Regression","MLR 1"
"Repeat080",89.2226,90.344,67.4686,86.1106,87.6004,89.097,66.2924,84.7654,"Multinomial Logistic Regression","MLR 1"
"Repeat081",89.2218,90.5836,67.3172,86.2136,88.3334,88.9066,66.2746,84.875,"Multinomial Logistic Regression","MLR 1"
"Repeat082",89.1358,90.3914,67.1666,86.0594,89.0474,89.8572,66.2566,85.5882,"Multinomial Logistic Regression","MLR 1"
"Repeat083",89.045,90.344,67.3172,86.0336,89.7242,89.099,63.262,84.876,"Multinomial Logistic Regression","MLR 1"
"Repeat084",89.2234,90.153,68.0734,86.1116,87.9824,89.8794,65.704,85.1966,"Multinomial Logistic Regression","MLR 1"
"Repeat085",89.3986,90.7258,67.317,86.3418,88.697,88.3294,65.6862,84.563,"Multinomial Logistic Regression","MLR 1"
"Repeat086",89.5762,90.4394,67.464,86.2648,89.01,89.1008,66.2566,85.1818,"Multinomial Logistic Regression","MLR 1"
"Repeat087",89.3996,90.1524,67.9118,86.1356,89.0412,90.8222,63.7254,85.6818,"Multinomial Logistic Regression","MLR 1"
"Repeat088",89.1332,90.1532,67.3184,85.9566,88.3646,88.8994,65.1158,84.6752,"Multinomial Logistic Regression","MLR 1"
"Repeat089",88.8698,90.487,67.7682,86.1364,88.3522,89.4818,64.4206,84.879,"Multinomial Logistic Regression","MLR 1"
"Repeat090",89.0448,90.3442,67.472,86.0596,87.9824,89.676,66.8806,85.2914,"Multinomial Logistic Regression","MLR 1"
"Repeat091",89.1366,90.4402,67.4652,86.1376,89.0476,89.1026,65.615,85.0872,"Multinomial Logistic Regression","MLR 1"
"Repeat092",89.2238,90.3922,67.6168,86.1628,87.6444,89.3006,64.991,84.6814,"Multinomial Logistic Regression","MLR 1"
"Repeat093",88.9586,90.44,67.4676,86.085,88.6842,89.097,65.0444,84.8662,"Multinomial Logistic Regression","MLR 1"
"Repeat094",89.1348,90.201,67.0176,85.9314,87.6318,89.487,65.6686,84.883,"Multinomial Logistic Regression","MLR 1"
"Repeat095",89.4886,90.8222,67.773,86.4966,86.9486,89.0988,63.2622,84.049,"Multinomial Logistic Regression","MLR 1"
"Repeat096",88.9556,90.1056,67.7728,85.9564,88.6656,90.2582,63.2798,85.1842,"Multinomial Logistic Regression","MLR 1"
"Repeat097",89.488,90.4392,67.1666,86.188,88.6844,89.4856,64.9552,85.075,"Multinomial Logistic Regression","MLR 1"
"Repeat098",89.1364,90.2486,67.4676,86.0344,88.3584,89.6868,68.0392,85.6054,"Multinomial Logistic Regression","MLR 1"
"Repeat099",89.311,90.4396,67.4732,86.188,88.6716,88.903,65.7398,84.8708,"Multinomial Logistic Regression","MLR 1"
"Repeat100",89.0464,90.2966,67.3194,86.0088,88.0012,88.923,65.5616,84.6758,"Multinomial Logistic Regression","MLR 1"
"Repeat001",90.9896,91.443,71.979,87.9878,88.7094,89.2876,68.6452,85.5942,"Multinomial Logistic Regression","MLR 2"
"Repeat002",91.3422,91.3,73.043,88.1944,90.4634,88.7142,66.845,85.4914,"Multinomial Logistic Regression","MLR 2"
"Repeat003",90.6364,91.5868,70.6312,87.731,88.3708,89.1046,68.6098,85.3926,"Multinomial Logistic Regression","MLR 2"
"Repeat004",90.8132,90.8226,69.1194,87.1142,87.2868,88.5184,64.4562,84.0476,"Multinomial Logistic Regression","MLR 2"
"Repeat005",90.3728,91.205,71.244,87.553,90.4698,88.9122,68.681,85.9108,"Multinomial Logistic Regression","MLR 2"
"Repeat006",90.814,91.97,71.6938,88.17,90.1314,89.8772,67.9858,86.223,"Multinomial Logistic Regression","MLR 2"
"Repeat007",91.5212,91.301,72.8912,88.2212,88.7094,89.4892,68.0392,85.604,"Multinomial Logistic Regression","MLR 2"
"Repeat008",92.0498,92.0176,75.1596,89.1478,89.7618,88.1522,69.2692,85.4028,"Multinomial Logistic Regression","MLR 2"
"Repeat009",91.5214,91.6826,73.9486,88.607,90.1128,89.2822,65.6684,85.485,"Multinomial Logistic Regression","MLR 2"
"Repeat010",91.345,91.9222,72.5916,88.4522,89.4108,88.524,63.9394,84.5738,"Multinomial Logistic Regression","MLR 2"
"Repeat011",89.9274,91.1564,69.5716,87.113,89.3794,89.1026,66.8092,85.3852,"Multinomial Logistic Regression","MLR 2"
"Repeat012",90.549,91.7784,70.63,87.8096,89.3984,89.1026,65.116,85.092,"Multinomial Logistic Regression","MLR 2"
"Repeat013",91.5196,91.5394,73.1888,88.4004,88.6528,88.9174,65.6506,84.8746,"Multinomial Logistic Regression","MLR 2"
"Repeat014",90.9008,91.347,72.5882,88.0132,89.0164,87.3718,68.681,84.6604,"Multinomial Logistic Regression","MLR 2"
"Repeat015",91.6084,91.7306,71.989,88.3234,90.8396,90.2418,63.8324,85.9082,"Multinomial Logistic Regression","MLR 2"
"Repeat016",91.3434,91.5392,71.3808,88.04,88.0012,89.4854,65.0266,84.875,"Multinomial Logistic Regression","MLR 2"
"Repeat017",91.3442,91.8258,72.8856,88.4518,89.4048,90.4342,68.6276,86.415,"Multinomial Logistic Regression","MLR 2"
"Repeat018",90.5468,90.9174,69.2756,87.1134,88.3398,89.6738,66.3102,85.2862,"Multinomial Logistic Regression","MLR 2"
"Repeat019",89.4876,90.3444,68.3722,86.3428,88.6906,89.8682,65.6506,85.3916,"Multinomial Logistic Regression","MLR 2"
"Repeat020",91.4312,91.4914,72.5872,88.2458,90.0878,88.9048,68.1284,85.6948,"Multinomial Logistic Regression","MLR 2"
"Repeat021",90.7238,91.3002,70.7746,87.6282,89.3796,89.2836,66.8986,85.4822,"Multinomial Logistic Regression","MLR 2"
"Repeat022",91.1682,91.5876,73.0394,88.2978,90.138,88.7162,66.9162,85.4018,"Multinomial Logistic Regression","MLR 2"
"Repeat023",90.8142,91.3486,69.4258,87.4492,87.9824,89.4836,66.7914,85.1764,"Multinomial Logistic Regression","MLR 2"
"Repeat024",91.7882,92.2086,72.595,88.7358,89.0162,88.7288,65.6326,84.8702,"Multinomial Logistic Regression","MLR 2"
"Repeat025",91.6974,91.635,73.3526,88.53,89.4048,89.8738,68.6276,86.1184,"Multinomial Logistic Regression","MLR 2"
"Repeat026",91.1656,91.4442,72.1442,88.0666,89.7494,89.685,66.2746,85.7062,"Multinomial Logistic Regression","MLR 2"
"Repeat027",90.6348,91.204,71.08,87.6026,88.3584,88.9176,68.0036,85.1952,"Multinomial Logistic Regression","MLR 2"
"Repeat028",91.3456,91.3008,72.1486,88.0418,88.6968,90.2454,67.4864,85.899,"Multinomial Logistic Regression","MLR 2"
"Repeat029",90.9008,91.6346,70.9274,87.8852,89.3922,89.291,67.451,85.592,"Multinomial Logistic Regression","MLR 2"
"Repeat030",91.6954,91.3962,73.8004,88.4784,89.035,90.251,69.2692,86.3194,"Multinomial Logistic Regression","MLR 2"
"Repeat031",90.8986,91.6824,72.2894,88.1422,89.0286,89.6722,67.4154,85.6902,"Multinomial Logistic Regression","MLR 2"
"Repeat032",91.255,91.539,72.1416,88.1432,89.079,89.665,67.433,85.6972,"Multinomial Logistic Regression","MLR 2"
"Repeat033",91.8748,91.8256,73.0488,88.6328,89.0602,89.4872,69.287,85.914,"Multinomial Logistic Regression","MLR 2"
"Repeat034",90.7222,91.634,71.087,87.859,88.3334,90.4432,68.7166,86.1168,"Multinomial Logistic Regression","MLR 2"
"Repeat035",91.254,92.0168,72.8936,88.5282,90.4634,89.8572,66.2924,86.0022,"Multinomial Logistic Regression","MLR 2"
"Repeat036",90.1038,91.3956,70.328,87.4218,89.411,90.4398,66.827,86.1094,"Multinomial Logistic Regression","MLR 2"
"Repeat037",90.2834,91.3006,72.2944,87.758,88.6842,90.4416,67.4868,86.0042,"Multinomial Logistic Regression","MLR 2"
"Repeat038",90.4594,91.109,71.8364,87.6286,88.6966,89.489,69.1978,85.7994,"Multinomial Logistic Regression","MLR 2"
"Repeat039",89.751,91.4912,70.4874,87.397,87.644,89.6684,66.8982,85.188,"Multinomial Logistic Regression","MLR 2"
"Repeat040",91.4294,91.5386,72.5838,88.2704,89.4234,88.8976,65.1336,84.9766,"Multinomial Logistic Regression","MLR 2"
"Repeat041",89.9294,91.3482,70.0284,87.2944,90.0876,89.2966,66.2924,85.5912,"Multinomial Logistic Regression","MLR 2"
"Repeat042",91.6052,91.9206,72.749,88.5538,88.6968,89.8592,66.9518,85.595,"Multinomial Logistic Regression","MLR 2"
"Repeat043",91.7862,91.3486,72.439,88.2474,88.6842,90.4414,68.057,86.1158,"Multinomial Logistic Regression","MLR 2"
"Repeat044",90.0174,91.0132,68.665,86.9076,88.0012,89.4798,66.8986,85.182,"Multinomial Logistic Regression","MLR 2"
"Repeat045",90.813,91.539,71.2348,87.8598,90.1128,89.6704,66.7914,85.9034,"Multinomial Logistic Regression","MLR 2"
"Repeat046",90.9008,91.635,72.1304,88.091,89.0538,87.945,66.2744,84.5688,"Multinomial Logistic Regression","MLR 2"
"Repeat047",91.2514,91.7776,72.4368,88.3216,89.4048,89.295,67.4866,85.5998,"Multinomial Logistic Regression","MLR 2"
"Repeat048",90.5502,91.301,70.9354,87.6044,90.1316,90.6266,66.9164,86.4316,"Multinomial Logistic Regression","MLR 2"
"Repeat049",90.8992,91.539,72.1406,88.04,88.3206,88.1428,65.7042,84.3616,"Multinomial Logistic Regression","MLR 2"
"Repeat050",91.3386,91.7296,73.4984,88.502,90.0876,88.335,68.093,85.3916,"Multinomial Logistic Regression","MLR 2"
"Repeat051",92.0506,92.2562,73.6386,89.0172,88.6844,88.5366,69.9108,85.3926,"Multinomial Logistic Regression","MLR 2"
"Repeat052",90.8136,91.682,71.6838,88.0144,87.951,89.2876,66.2566,84.9658,"Multinomial Logistic Regression","MLR 2"
"Repeat053",91.7836,91.5386,72.283,88.322,88.7094,87.9506,68.663,84.876,"Multinomial Logistic Regression","MLR 2"
"Repeat054",91.6958,91.7304,73.9416,88.6828,89.0726,88.3334,66.1856,84.777,"Multinomial Logistic Regression","MLR 2"
"Repeat055",91.5192,91.4912,73.9472,88.5028,88.3646,89.2966,68.6808,85.5072,"Multinomial Logistic Regression","MLR 2"
"Repeat056",90.1948,91.1562,70.3236,87.3192,88.327,88.9104,64.474,84.568,"Multinomial Logistic Regression","MLR 2"
"Repeat057",90.9024,91.1092,71.2362,87.6546,90.119,90.053,68.6452,86.4126,"Multinomial Logistic Regression","MLR 2"
"Repeat058",91.076,91.7782,71.832,88.1678,89.0478,89.6814,67.4508,85.7012,"Multinomial Logistic Regression","MLR 2"
"Repeat059",91.25,91.1088,72.7502,88.0134,90.1066,89.6758,67.5044,86.016,"Multinomial Logistic Regression","MLR 2"
"Repeat060",91.4286,91.3476,71.9902,88.0652,89.7304,89.0934,69.8574,86.0002,"Multinomial Logistic Regression","MLR 2"
"Repeat061",90.8138,91.3478,71.2314,87.7572,89.0602,89.2892,66.7914,85.3892,"Multinomial Logistic Regression","MLR 2"
"Repeat062",90.7224,91.6822,70.6254,87.8074,89.367,89.4856,66.827,85.594,"Multinomial Logistic Regression","MLR 2"
"Repeat063",90.7234,91.4914,72.4392,88.014,88.6904,90.055,68.645,86.003,"Multinomial Logistic Regression","MLR 2"
"Repeat064",90.3698,91.5868,71.3888,87.7828,88.0136,88.72,67.4686,84.8834,"Multinomial Logistic Regression","MLR 2"
"Repeat065",90.106,90.9172,68.0704,86.7794,88.346,89.2874,66.8986,85.188,"Multinomial Logistic Regression","MLR 2"
"Repeat066",90.2838,91.7784,72.1362,87.9888,89.4048,89.4928,65.5972,85.3938,"Multinomial Logistic Regression","MLR 2"
"Repeat067",90.459,91.2524,71.0834,87.5772,88.3332,90.0552,65.0088,85.2812,"Multinomial Logistic Regression","MLR 2"
"Repeat068",91.0782,91.8256,71.3886,88.1172,88.3584,89.6704,68.057,85.5994,"Multinomial Logistic Regression","MLR 2"
"Repeat069",90.5454,91.2522,70.4808,87.499,87.9824,89.0992,69.3406,85.3936,"Multinomial Logistic Regression","MLR 2"
"Repeat070",90.373,91.5872,70.0318,87.5522,88.6842,88.912,67.4866,85.1774,"Multinomial Logistic Regression","MLR 2"
"Repeat071",90.6382,90.9186,70.9354,87.4244,88.703,89.2968,67.4688,85.3984,"Multinomial Logistic Regression","MLR 2"
"Repeat072",91.1644,91.8736,74.6924,88.7332,90.4762,89.108,66.8984,85.7094,"Multinomial Logistic Regression","MLR 2"
"Repeat073",90.9886,91.2522,71.8408,87.8602,88.6966,88.3334,67.4154,84.8762,"Multinomial Logistic Regression","MLR 2"
"Repeat074",92.4032,92.3518,76.047,89.5824,89.7556,87.9506,69.911,85.3938,"Multinomial Logistic Regression","MLR 2"
"Repeat075",90.102,91.4908,67.7604,87.0348,88.3648,89.8664,64.4742,85.0938,"Multinomial Logistic Regression","MLR 2"
"Repeat076",92.4022,92.2556,74.5524,89.2744,88.3396,89.2968,65.6864,84.9892,"Multinomial Logistic Regression","MLR 2"
"Repeat077",91.1666,91.3482,72.742,88.1178,89.7684,91.0146,65.6862,86.3214,"Multinomial Logistic Regression","MLR 2"
"Repeat078",90.632,91.6816,70.622,87.7804,87.262,89.478,68.0928,85.1786,"Multinomial Logistic Regression","MLR 2"
"Repeat079",91.5144,91.2998,73.6386,88.3464,89.0164,90.0514,67.5046,85.9012,"Multinomial Logistic Regression","MLR 2"
"Repeat080",90.193,91.3,70.6232,87.4474,87.9698,89.4856,64.4922,84.7716,"Multinomial Logistic Regression","MLR 2"
"Repeat081",91.167,92.017,73.1912,88.5548,89.3984,89.6702,67.4866,85.8024,"Multinomial Logistic Regression","MLR 2"
"Repeat082",90.6356,91.0132,70.9308,87.4738,89.4172,90.4324,68.075,86.314,"Multinomial Logistic Regression","MLR 2"
"Repeat083",91.43,91.5868,72.299,88.2466,88.6652,89.4798,68.0568,85.5948,"Multinomial Logistic Regression","MLR 2"
"Repeat084",90.9014,91.396,72.439,88.0148,89.035,90.064,65.098,85.499,"Multinomial Logistic Regression","MLR 2"
"Repeat085",90.1936,91.1086,70.4786,87.3194,88.346,89.2876,66.2746,85.0804,"Multinomial Logistic Regression","MLR 2"
"Repeat086",90.4574,91.3478,71.5288,87.7046,89.367,88.9104,68.0748,85.4898,"Multinomial Logistic Regression","MLR 2"
"Repeat087",90.8098,91.4908,70.6268,87.7294,87.6254,90.0548,67.968,85.5798,"Multinomial Logistic Regression","MLR 2"
"Repeat088",91.0788,91.2046,71.3888,87.7836,89.4236,90.0476,66.8626,85.905,"Multinomial Logistic Regression","MLR 2"
"Repeat089",90.3698,90.9652,69.574,87.139,87.9948,89.6704,66.845,85.286,"Multinomial Logistic Regression","MLR 2"
"Repeat090",90.1932,91.1564,70.1812,87.2944,88.6842,90.4378,68.7168,86.219,"Multinomial Logistic Regression","MLR 2"
"Repeat091",91.6966,91.731,74.247,88.7352,89.0414,89.6814,66.8628,85.6026,"Multinomial Logistic Regression","MLR 2"
"Repeat092",91.6096,91.8748,74.0932,88.7616,88.3462,88.7272,66.7916,84.8838,"Multinomial Logistic Regression","MLR 2"
"Repeat093",91.431,91.3488,72.1392,88.092,88.3268,89.866,64.4386,85.0728,"Multinomial Logistic Regression","MLR 2"
"Repeat094",90.9874,90.9652,71.2302,87.6012,88.346,89.4854,64.4562,84.882,"Multinomial Logistic Regression","MLR 2"
"Repeat095",90.726,91.4438,71.6918,87.861,88.3456,89.6722,66.2566,85.2784,"Multinomial Logistic Regression","MLR 2"
"Repeat096",91.075,91.2526,71.8306,87.8844,89.0164,90.0642,62.6738,85.0796,"Multinomial Logistic Regression","MLR 2"
"Repeat097",90.7226,91.6824,71.0742,87.8846,88.7028,89.8608,66.827,85.5946,"Multinomial Logistic Regression","MLR 2"
"Repeat098",91.3444,91.6352,71.9992,88.1962,89.0602,89.4964,68.0392,85.7104,"Multinomial Logistic Regression","MLR 2"
"Repeat099",89.664,91.2526,69.436,87.0632,89.7368,88.7126,66.934,85.2848,"Multinomial Logistic Regression","MLR 2"
"Repeat100",90.1952,91.157,70.9412,87.424,89.3984,90.0642,68.0034,86.1114,"Multinomial Logistic Regression","MLR 2"
