"ID1","TrainClase1","TrainClase2","TrainClase3","TrainGlobal","TestClase1","TestClase2","TestClase3","TestGlobal","Modelo","Nombre"
"Repeat006",98.7454,98.4066,99.0564,98.6102,92.0674,84.7452,77.9962,85.5994,"Random Forest","RF 2"
"Repeat007",99.0118,98.102,99.0268,98.5096,90.7926,84.7022,76.92,85.0786,"Random Forest","RF 2"
"Repeat008",98.1738,95.8456,96.948,96.6794,90.9952,84.822,78.626,85.505,"Random Forest","RF 2"
"Repeat009",98.472,96.9562,98.2896,97.6076,91.2042,84.1472,80.9874,85.485,"Random Forest","RF 2"
"Repeat010",98.1034,95.8884,97.114,96.7066,90.0892,84.0484,75.901,84.5678,"Random Forest","RF 2"
"Repeat011",99.1012,98.1516,98.8586,98.5352,91.5306,84.4672,78.7378,85.4884,"Random Forest","RF 2"
"Repeat012",98.369,96.7134,98.0836,97.4044,89.7432,83.9926,78.9466,84.6758,"Random Forest","RF 2"
"Repeat013",98.478,97.8446,98.9146,98.2018,90.5648,84.761,74.7358,84.8752,"Random Forest","RF 2"
"Repeat014",97.2814,94.6506,96.159,95.6264,90.6468,84.1392,77.155,84.6664,"Random Forest","RF 2"
"Repeat015",98.6544,97.7198,98.8704,98.172,91.6594,84.4442,77.484,85.0912,"Random Forest","RF 2"
"Repeat016",98.3586,96.166,97.3026,96.9666,91.6052,84.8952,77.9484,85.593,"Random Forest","RF 2"
"Repeat017",98.8166,97.0512,97.9082,97.685,89.819,84.3608,80.2186,85.1842,"Random Forest","RF 2"
"Repeat018",98.4836,97.1534,98.7352,97.7888,90.9906,84.531,77.1564,85.0784,"Random Forest","RF 2"
"Repeat019",98.1836,96.3462,97.1368,96.991,91.215,84.4692,76.8436,84.8734,"Random Forest","RF 2"
"Repeat020",98.5736,97.1626,99.2124,97.8918,89.6222,84.081,76.5074,84.3574,"Random Forest","RF 2"
"Repeat021",98.4746,97.6558,97.8458,97.9188,90.7414,84.9554,78.4544,85.493,"Random Forest","RF 2"
"Repeat022",98.565,97.7296,98.5722,98.099,89.7566,83.9456,76.2706,84.467,"Random Forest","RF 2"
"Repeat023",99.1866,98.153,98.8788,98.5622,91.0968,85.0356,80.2884,85.9958,"Random Forest","RF 2"
"Repeat024",98.1126,96.6076,97.9144,97.2488,91.6092,84.3182,75.2846,84.8738,"Random Forest","RF 2"
"Repeat025",98.708,96.0894,98.0474,97.1196,90.4472,84.649,77.8758,85.0828,"Random Forest","RF 2"
"Repeat026",98.5624,97.0182,98.437,97.6862,91.9446,85.0764,80.3298,86.2184,"Random Forest","RF 2"
"Repeat027",98.1834,96.0294,97.7642,96.914,90.8862,84.9894,80.965,85.9186,"Random Forest","RF 2"
"Repeat028",97.6452,95.2088,97.1196,96.1926,90.4532,84.1338,79.7652,85.1784,"Random Forest","RF 2"
"Repeat029",97.834,95.9158,96.1898,96.5024,90.6614,84.2956,77.7064,84.874,"Random Forest","RF 2"
"Repeat030",99.0884,97.6956,98.0646,98.1476,91.649,83.6498,78.3124,84.9814,"Random Forest","RF 2"
"Repeat031",98.5518,97.8696,98.574,98.1712,90.967,85.1274,80.2542,85.902,"Random Forest","RF 2"
"Repeat032",98.56,96.8734,98.1814,97.5584,90.6784,85.272,78.808,85.704,"Random Forest","RF 2"
"Repeat033",98.731,96.9512,98.3882,97.6828,90.8048,84.5308,78.631,85.2896,"Random Forest","RF 2"
"Repeat034",97.8976,95.623,96.6382,96.4246,90.2112,83.9214,75.1544,84.3588,"Random Forest","RF 2"
"Repeat035",98.811,96.963,98.3954,97.711,88.927,84.3016,77.1338,84.5632,"Random Forest","RF 2"
"Repeat036",98.306,97.2004,98.5802,97.7368,90.457,83.7306,78.0964,84.7838,"Random Forest","RF 2"
"Repeat037",98.0182,96.5614,97.4372,97.1186,90.606,84.7414,77.0608,85.0806,"Random Forest","RF 2"
"Repeat038",99.1878,98.3688,98.7428,98.6628,90.5866,83.5962,76.0768,84.4558,"Random Forest","RF 2"
"Repeat039",98.746,97.543,99.0282,98.1224,90.0166,84.478,78.079,84.9838,"Random Forest","RF 2"
"Repeat040",98.2064,96.6508,98.0962,97.3238,90.7808,83.4796,75.5158,84.3748,"Random Forest","RF 2"
"Repeat041",98.5552,96.2478,97.6292,97.1202,91.0066,84.9344,77.1272,85.1818,"Random Forest","RF 2"
"Repeat042",98.7396,97.5384,98.7198,98.069,91.325,83.5336,77.511,84.7692,"Random Forest","RF 2"
"Repeat043",99.271,98.0624,98.7226,98.5088,90.7558,84.5076,78.6386,85.2946,"Random Forest","RF 2"
"Repeat044",97.942,96.7314,98.9018,97.4278,91.6204,84.0652,78.5404,85.1806,"Random Forest","RF 2"
"Repeat045",98.9108,97.5714,98.6938,98.1258,90.95,84.4682,77.3266,85.0812,"Random Forest","RF 2"
"Repeat046",98.4588,96.2264,97.8848,97.1176,89.5692,84.2982,77.6616,84.4658,"Random Forest","RF 2"
"Repeat047",98.2818,97.117,97.334,97.479,90.0964,83.962,78.5684,84.6746,"Random Forest","RF 2"
"Repeat048",99.2692,98.3368,98.895,98.6872,88.7206,85.8184,79.3278,85.3956,"Random Forest","RF 2"
"Repeat049",98.3744,96.8348,97.1938,97.3244,90.6878,84.8772,76.6668,85.1826,"Random Forest","RF 2"
"Repeat050",98.2796,96.4778,98.1164,97.2478,91.1834,83.325,79.0108,84.5578,"Random Forest","RF 2"
"Repeat051",98.0912,95.6654,96.1528,96.4244,90.6214,83.8764,78.9784,84.7634,"Random Forest","RF 2"
"Repeat052",98.7352,97.22,97.9202,97.7624,91.3292,83.9692,74.8712,84.4594,"Random Forest","RF 2"
"Repeat053",98.9026,96.8942,98.247,97.6624,90.1876,83.755,79.097,84.7692,"Random Forest","RF 2"
"Repeat054",98.3796,96.6658,98.2068,97.4008,92.187,84.1262,76.9404,85.1808,"Random Forest","RF 2"
"Repeat055",99.2724,97.9044,98.7608,98.4312,90.2466,84.433,76.8558,84.6804,"Random Forest","RF 2"
"Repeat056",97.1108,94.453,95.6762,95.3962,90.9964,84.1976,76.8418,84.8792,"Random Forest","RF 2"
"Repeat057",98.9154,97.4972,98.0898,97.9956,89.8084,84.0702,76.6404,84.565,"Random Forest","RF 2"
"Repeat058",98.383,96.2016,98.8826,97.2484,90.634,83.7734,76.8808,84.3634,"Random Forest","RF 2"
"Repeat059",98.7394,97.8536,98.7438,98.25,91.6614,83.7388,76.2736,84.4718,"Random Forest","RF 2"
"Repeat060",98.8464,98.458,99.2026,98.6906,90.0912,84.9908,77.692,85.2814,"Random Forest","RF 2"
"Repeat061",99.0202,98.8216,99.381,98.9698,92.0124,84.5788,78.3522,85.2922,"Random Forest","RF 2"
"Repeat062",98.1678,95.631,96.8326,96.5292,91.6402,84.3528,79.233,85.493,"Random Forest","RF 2"
"Repeat063",98.8288,97.3678,98.5574,97.9704,91.269,84.3274,78.1422,85.1916,"Random Forest","RF 2"
"Repeat064",99.0098,97.6274,98.6056,98.1736,92.023,83.9356,75.1836,84.6826,"Random Forest","RF 2"
"Repeat065",98.7386,97.669,98.7388,98.1474,89.421,84.4468,78.1788,84.674,"Random Forest","RF 2"
"Repeat066",98.6364,96.8828,98.5194,97.6348,90.2404,83.2674,80.593,84.5694,"Random Forest","RF 2"
"Repeat067",98.8128,97.7968,98.5374,98.1996,90.0468,83.3444,78.1808,84.3564,"Random Forest","RF 2"
"Repeat068",98.8248,97.336,98.6946,97.9674,90.0444,83.8812,74.5552,84.1576,"Random Forest","RF 2"
"Repeat069",98.272,96.5558,97.3622,97.1692,90.4258,84.7314,80.7924,85.6918,"Random Forest","RF 2"
"Repeat070",98.1056,96.8482,98.4094,97.4524,90.8658,84.204,76.3258,84.764,"Random Forest","RF 2"
"Repeat071",98.361,96.3176,98.856,97.2986,91.4554,84.052,78.8538,85.0838,"Random Forest","RF 2"
"Repeat072",99.018,98.3216,98.7234,98.5844,90.591,83.9708,78.231,84.8792,"Random Forest","RF 2"
"Repeat073",99.0086,97.9524,99.0464,98.4316,91.5232,84.5734,79.524,85.703,"Random Forest","RF 2"
"Repeat074",99.1874,97.995,98.9146,98.4838,90.8298,84.5898,77.6626,85.287,"Random Forest","RF 2"
"Repeat075",98.1038,95.9982,97.6286,96.8622,90.0704,84.026,77.5946,84.5646,"Random Forest","RF 2"
"Repeat076",97.5722,95.6144,97.7256,96.5024,90.6708,83.374,77.377,84.3808,"Random Forest","RF 2"
"Repeat077",98.2844,96.9262,97.9538,97.4784,91.0884,84.433,77.0666,85.1934,"Random Forest","RF 2"
"Repeat078",98.4602,96.6284,97.621,97.2998,90.927,85.3834,77.8918,85.799,"Random Forest","RF 2"
"Repeat079",99.0144,98.3684,99.2076,98.6894,90.9682,84.1254,73.982,84.4652,"Random Forest","RF 2"
"Repeat080",98.11,96.8956,97.9556,97.4014,90.7816,85.079,77.6668,85.385,"Random Forest","RF 2"
"Repeat081",97.7216,95.5554,97.5654,96.475,90.6224,83.9274,77.6508,84.7634,"Random Forest","RF 2"
"Repeat082",98.6524,97.6672,98.4088,98.0696,91.3526,83.6268,75.9658,84.3592,"Random Forest","RF 2"
"Repeat083",98.2024,96.5018,98.416,97.299,90.6814,84.3448,74.9394,84.6674,"Random Forest","RF 2"
"Repeat084",98.6534,97.3528,98.5348,97.9144,91.0342,84.4918,78.5974,85.4006,"Random Forest","RF 2"
"Repeat085",97.7318,96.0206,96.6552,96.6046,92.4384,84.044,76.5304,85.0886,"Random Forest","RF 2"
"Repeat086",98.3034,97.2566,98.5454,97.7608,90.9136,83.785,75.9358,84.349,"Random Forest","RF 2"
"Repeat087",98.1204,97.388,98.2602,97.7394,90.0362,83.6102,76.6488,84.3496,"Random Forest","RF 2"
"Repeat088",97.3782,95.716,96.4206,96.2974,89.6986,84.1934,80.0178,84.8782,"Random Forest","RF 2"
"Repeat089",97.7314,95.3752,96.8146,96.2716,90.6654,83.644,78.135,84.672,"Random Forest","RF 2"
"Repeat090",98.1022,96.1388,98.1646,97.0156,91.5118,83.6398,74.9718,84.4694,"Random Forest","RF 2"
"Repeat091",98.821,97.8544,99.0624,98.3262,89.7882,83.348,77.9156,84.056,"Random Forest","RF 2"
"Repeat092",99.364,98.2028,99.3442,98.7138,92.2784,83.985,80.1338,85.3948,"Random Forest","RF 2"
"Repeat093",98.554,96.7712,98.8702,97.6068,91.3156,84.3262,75.944,84.765,"Random Forest","RF 2"
"Repeat094",98.6222,96.728,97.3052,97.3506,91.1974,83.6416,77.2082,84.577,"Random Forest","RF 2"
"Repeat095",99.7298,99.3926,99.8412,99.5618,89.72,84.8936,78.8682,85.2896,"Random Forest","RF 2"
"Repeat096",99.1906,98.3072,98.9276,98.6626,90.0844,84.314,78.78,85.0758,"Random Forest","RF 2"
"Repeat097",98.293,96.7586,98.5334,97.4794,92.2522,84.1772,79.3944,85.5958,"Random Forest","RF 2"
"Repeat098",98.7322,97.3088,97.9484,97.8146,91.1758,84.496,77.7486,85.297,"Random Forest","RF 2"
"Repeat099",99.644,99.3872,99.685,99.5106,90.5288,83.2442,76.54,84.1512,"Random Forest","RF 2"
"Repeat100",97.9028,95.745,97.4116,96.6076,90.1204,84.5748,77.558,84.977,"Random Forest","RF 2"
