"ID1","TrainClase1","TrainClase2","TrainClase3","TrainGlobal","TestClase1","TestClase2","TestClase3","TestGlobal","Modelo","Nombre"
"Repeat19",89.3994,90.3918,67.3172,86.1622,87.9888,89.295,64.4028,84.6704,"M1","MLR_1"
"Repeat20",89.1342,90.3442,67.1724,86.0338,88.3208,89.101,64.492,84.6694,"M1","MLR_1"
"Repeat01",95.9366,93.7374,82.0724,92.386,89.3984,84.3242,67.4508,82.9216,"M1","MLR_2"
"Repeat02",96.6426,94.2158,81.7794,92.7982,89.0478,83.7418,69.2336,82.8148,"M1","MLR_2"
"Repeat03",96.0252,93.6902,82.3808,92.4384,88.722,85.284,64.9734,82.8204,"M1","MLR_2"
"Repeat04",96.644,93.5468,81.4764,92.387,89.4112,83.3462,68.1106,82.5006,"M1","MLR_2"
"Repeat05",96.5546,93.7384,81.18,92.413,88.6778,84.1392,70.5172,83.1312,"M1","MLR_2"
"Repeat06",96.554,93.6902,82.0802,92.5412,87.2808,84.5162,70.4456,82.921,"M1","MLR_2"
"Repeat07",96.2036,93.8812,81.7784,92.4904,89.0538,83.9432,65.0266,82.2096,"M1","MLR_2"
"Repeat08",96.3784,94.0256,81.7792,92.6194,86.9172,84.3278,69.2336,82.516,"M1","MLR_2"
"Repeat09",96.0234,93.7856,82.3776,92.489,87.9762,86.2252,68.6988,83.7402,"M1","MLR_2"
"Repeat10",96.0262,93.929,82.38,92.5666,88.0012,83.9286,66.3102,82.0986,"M1","MLR_2"
"Repeat11",96.73,93.9772,81.6268,92.6698,88.6778,83.749,65.5794,82.0956,"M1","MLR_2"
"Repeat12",96.4666,93.7866,82.6864,92.6708,90.1002,84.1374,65.1158,82.627,"M1","MLR_2"
"Repeat13",96.3778,93.8342,81.628,92.49,87.951,85.859,71.0518,83.9514,"M1","MLR_2"
"Repeat14",96.8192,93.785,81.6268,92.5918,90.1,85.2712,69.287,83.9476,"M1","MLR_2"
"Repeat15",96.6432,93.8814,81.9252,92.6438,88.0138,85.0786,69.2872,83.2306,"M1","MLR_2"
"Repeat16",96.2902,94.0726,82.5288,92.7468,88.7156,83.751,64.4744,81.901,"M1","MLR_2"
"Repeat17",96.4682,93.9294,82.9816,92.7988,87.644,85.85,66.845,83.1298,"M1","MLR_2"
"Repeat18",96.643,93.9294,82.987,92.8502,87.262,85.8628,64.4562,82.6104,"M1","MLR_2"
"Repeat19",96.6426,93.8334,81.17,92.4888,89.0288,85.4744,70.4634,83.9486,"M1","MLR_2"
"Repeat20",96.2896,94.1682,81.3272,92.5926,89.386,86.046,66.8626,83.742,"M1","MLR_2"
"Repeat01",89.0464,90.4396,67.1658,86.0598,88.0076,88.9068,66.827,84.8724,"M1","MLR_3"
"Repeat02",89.0466,89.8664,67.6234,85.8288,88.6844,89.6738,64.474,85.0828,"M1","MLR_3"
"Repeat03",89.2244,90.2012,67.0152,85.9572,87.6628,89.1082,66.7914,84.88,"M1","MLR_3"
"Repeat04",89.3092,90.152,67.9186,86.1104,87.6378,89.469,65.6326,84.865,"M1","MLR_3"
"Repeat05",88.693,90.2006,66.7214,85.7516,88.7094,90.434,65.704,85.7064,"M1","MLR_3"
"Repeat06",88.8702,90.4882,67.0162,86.0086,89.0726,89.3022,65.5796,85.1932,"M1","MLR_3"
"Repeat07",88.8692,90.201,68.2182,86.06,88.0012,89.868,67.4156,85.4934,"M1","MLR_3"
"Repeat08",89.1348,90.4398,66.5674,85.9824,87.9952,88.3426,66.2388,84.4748,"M1","MLR_3"
"Repeat09",89.1338,90.296,67.317,86.0338,87.6504,89.4762,66.8806,85.0796,"M1","MLR_3"
"Repeat10",89.3112,90.6786,67.1726,86.2652,88.6966,88.7162,66.3634,84.878,"M1","MLR_3"
"Repeat11",89.3092,90.3442,67.0162,86.059,88.6652,89.2986,65.5972,85.0768,"M1","MLR_3"
"Repeat12",89.0452,90.0576,67.1702,85.8544,88.6904,88.7142,67.5046,85.0874,"M1","MLR_3"
"Repeat13",89.3098,90.153,67.4688,86.034,88.659,89.106,65.6504,84.977,"M1","MLR_3"
"Repeat14",89.3102,90.248,67.469,86.085,89.3798,89.478,66.3102,85.4902,"M1","MLR_3"
"Repeat15",89.3986,90.3436,67.9164,86.2392,87.995,89.6684,66.2034,85.1802,"M1","MLR_3"
"Repeat16",89.1364,90.5352,67.0176,86.1114,89.417,88.522,65.6328,84.8744,"M1","MLR_3"
"Repeat17",89.4006,90.631,67.1646,86.2652,87.9888,89.4816,66.221,85.077,"M1","MLR_3"
"Repeat18",88.8692,90.4396,67.1692,86.0076,89.0414,89.2912,65.6684,85.1816,"M1","MLR_3"
"Repeat19",89.3994,90.3918,67.3172,86.1622,87.9888,89.295,64.4028,84.6704,"M1","MLR_3"
"Repeat20",89.1342,90.3442,67.1724,86.0338,88.3208,89.101,64.492,84.6694,"M1","MLR_3"
"Repeat01",89.1438,92.639,66.2452,87.117,85.8584,88.7256,53.583,81.8882,"M1","MLR_4"
"Repeat02",91.599,93.2588,71.3592,89.0376,85.8898,87.7454,59.0376,82.3018,"M1","MLR_4"
"Repeat03",89.2996,92.1112,64.7424,86.619,84.8624,89.2838,59.0018,82.822,"M1","MLR_4"
"Repeat04",89.5852,92.4958,65.6458,87.0656,85.8648,88.7234,57.2906,82.5112,"M1","MLR_4"
"Repeat05",86.8416,92.1132,59.9364,85.084,84.4424,89.4872,59.0908,82.8224,"M1","MLR_4"
"Repeat06",91.2566,93.0212,71.5528,88.8394,86.5976,87.9562,58.9304,82.6142,"M1","MLR_4"
"Repeat07",91.3454,92.974,71.2508,88.7888,86.579,87.392,56.5598,81.9024,"M1","MLR_4"
"Repeat08",93.5478,93.0688,76.1768,90.3266,88.6904,86.0476,63.9572,83.0374,"M1","MLR_4"
"Repeat09",93.3806,93.547,75.9114,90.4864,88.3272,87.3792,65.0624,83.842,"M1","MLR_4"
"Repeat10",96.2026,94.1206,82.077,92.6696,87.995,84.3094,65.704,82.1996,"M1","MLR_4"
"Repeat11",88.965,92.6868,65.083,86.8872,86.1842,89.1064,55.2762,82.497,"M1","MLR_4"
"Repeat12",93.9894,93.26,76.065,90.5342,87.995,86.4266,63.9036,83.0388,"M1","MLR_4"
"Repeat13",91.6102,92.8782,69.4052,88.5032,85.4824,89.3094,63.28,83.753,"M1","MLR_4"
"Repeat14",91.7854,92.6388,70.9456,88.6846,86.1906,89.87,63.2086,84.2586,"M1","MLR_4"
"Repeat15",91.4438,92.9742,71.3968,88.8434,84.4488,87.3826,63.2264,82.4008,"M1","MLR_4"
"Repeat16",93.9008,93.9768,77.2658,91.0996,87.6566,85.273,63.244,82.2066,"M1","MLR_4"
"Repeat17",86.6542,91.9686,59.3298,84.8472,85.1694,89.0916,57.8964,82.6132,"M1","MLR_4"
"Repeat18",89.1318,92.543,65.951,87.0094,85.138,88.914,56.6666,82.3028,"M1","MLR_4"
"Repeat19",91.8742,92.9726,71.0948,88.9158,85.5012,87.5734,61.9786,82.6086,"M1","MLR_4"
"Repeat20",89.22,93.26,64.3336,87.1402,85.5076,87.1848,60.2138,82.099,"M1","MLR_4"
